[INFO ] [2021-11-18 22:59:51,110] Pre-condition - Step 01: Open browserfirefox
[INFO ] [2021-11-28 01:01:58,093] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:01:58,198] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:01:59,619] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:01:59,927] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:01:59,997] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:02:00,071] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:02:00,360] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:02:00,653] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:02:00,781] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:02:00,850]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:02:00,852] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:02:00,977] TC_01_Register - Step 08: Click to Email textboxhoamt278607157@gmail.com
[INFO ] [2021-11-28 01:02:01,050] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:02:01,117] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 01:02:01,185] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:02:01,250] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:02:01,725] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:02:02,218] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:02:02,324] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:02:02,427] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:02:03,598] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:02:03,685]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:02:03,685] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:02:06,157] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:02:07,405] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:02:07,494] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:02:07,560] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:07:40,739] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 01:07:40,739] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 01:07:47,812] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:07:49,711] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:07:50,017] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:07:50,132] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:07:50,203] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:07:50,517] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:07:50,847] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:07:51,149] TC_01_Register - Step 08: Click to Email textboxhoamt-222419120@gmail.com
[INFO ] [2021-11-28 01:07:51,229] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:07:51,302] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 01:07:51,368] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:07:51,436] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:07:53,750] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:07:53,836]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:07:53,837] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:07:55,389] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:07:55,998] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:07:56,099] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:07:56,159] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:08:06,850] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:08:09,151] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:08:09,235] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:08:09,337] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:08:09,432] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:08:09,511] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:08:09,589] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:08:09,667] TC_01_Register - Step 08: Click to Email textboxhoamt-1887822278@gmail.com
[INFO ] [2021-11-28 01:08:09,771] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:08:09,870] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 01:08:09,967] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:08:10,061] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:08:12,397] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:08:12,461]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:08:12,461] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:08:14,324] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:08:15,498] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:08:15,604] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:08:15,706] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:09:55,106] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 01:09:55,106] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 01:09:58,882] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:09:59,569] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:10:39,463] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:10:40,108] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:11:26,324] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 01:11:26,324] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 01:11:30,655] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:11:32,680] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:11:32,805] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:11:32,960] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:11:33,092] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:11:33,200] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:11:33,305] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:11:33,345] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:11:33,417] TC_01_Register - Step 08: Click to Email textboxhoamt96700937@gmail.com
[INFO ] [2021-11-28 01:11:33,552] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:11:33,672] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 01:11:33,793] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:11:33,911] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:11:35,457] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:11:35,534]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:11:35,536] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:11:35,764] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:11:36,058] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:11:36,125] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:11:36,191] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:11:36,386] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:11:36,474] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:11:36,768] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:11:37,067] TC_01_Register - Step 08: Click to Email textboxhoamt-1148164197@gmail.com
[INFO ] [2021-11-28 01:11:37,141] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:11:37,206] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 01:11:37,273] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 01:11:37,340] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 01:11:37,644] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:11:37,770] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:11:37,879] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:11:38,948] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 01:11:39,041]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 01:11:39,041] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 01:11:39,915] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 01:11:40,428] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 01:11:40,508] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 01:11:40,571] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 22:45:36,102] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 22:45:36,102] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 22:45:43,258] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 22:45:45,187] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 22:45:45,518] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 22:45:45,859] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 22:45:46,213] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 22:45:46,491] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 22:45:46,734] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 22:45:46,970] TC_01_Register - Step 08: Click to Email textboxhoamt-1579286486@gmail.com
[INFO ] [2021-11-28 22:45:47,283] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 22:45:47,575] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 22:45:47,864] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 22:45:48,160] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 22:45:49,168] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 22:45:50,003] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 22:45:50,190]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 22:45:50,196] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 22:45:51,326] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 22:45:51,762] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 22:45:51,955] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 22:45:52,146] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 22:45:52,208] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 22:45:52,705] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 22:45:52,969] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 22:45:53,187] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 22:45:53,270] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 22:45:53,561] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 22:45:53,634] TC_01_Register - Step 08: Click to Email textboxhoamt1143880036@gmail.com
[INFO ] [2021-11-28 22:45:53,842] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 22:45:54,024] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 22:45:54,242] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 22:45:54,424] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 22:45:57,089] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 22:45:57,299]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 22:45:57,299] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 22:46:00,073] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 22:46:01,544] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 22:46:01,763] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 22:46:01,898] TC_02_Login - Step 04: Click to Login button
